subplot,tag,species,dbh_cm,dbh.class,health_s,canopy,bands_in,date,DOY,week,notes,lai_dist
C01E,747,ACRU,11.3,44421,L,UN,0.23,8/13/2019,225,16,,
C01E,747,ACRU,11.3,44421,L,UN,0.26,11/11/2019,315,17,,
C01E,749,QURU,18.5,18-23,L,OD,0,11/2/2018,306,1,,
C01E,749,QURU,18.5,18-23,L,OD,-0.02,4/9/2019,99,2,,no
C01E,749,QURU,18.5,18-23,L,OD,0,5/16/2019,136,3,,no
C01E,749,QURU,18.5,18-23,L,OD,0,5/22/2019,142,4,,no
C01E,749,QURU,18.5,18-23,L,OD,0.03,5/31/2019,151,5,,no
C01E,749,QURU,18.5,18-23,L,OD,0.04,6/4/2019,155,6,,yes
C01E,749,QURU,18.5,18-23,L,OD,0.07,6/10/2019,161,7,,
C01E,749,QURU,18.5,18-23,L,OD,0.08,6/17/2019,168,8,,
C01E,749,QURU,18.5,18-23,L,OD,0.1,6/25/2019,176,9,,
C01E,749,QURU,18.5,18-23,L,OD,0.11,7/2/2019,183,10,,
C01E,749,QURU,18.5,18-23,L,OD,0.12,7/9/2019,190,11,,
C01E,749,QURU,18.5,18-23,L,OD,0.14,7/16/2019,197,12,,
C01E,749,QURU,18.5,18-23,L,OD,0.15,7/23/2019,204,13,,
C01E,749,QURU,18.5,18-23,L,OD,0.16,7/30/2019,211,14,,
C01E,749,QURU,18.5,18-23,L,OD,0.17,8/7/2019,219,15,,
C01E,749,QURU,18.5,18-23,L,OD,0.17,8/13/2019,225,16,,
C01E,749,QURU,18.5,18-23,L,OD,0.21,11/11/2019,315,17,,
C01E,762,QURU,11.2,44421,L,OS,0.01,11/2/2018,306,1,,
C01E,762,QURU,11.2,44421,L,OS,0.02,4/9/2019,99,2,,no
C01E,762,QURU,11.2,44421,L,OS,0.01,5/16/2019,136,3,,no
C01E,762,QURU,11.2,44421,L,OS,0.03,5/22/2019,142,4,,no
C01E,762,QURU,11.2,44421,L,OS,0.05,5/31/2019,151,5,,no
C01E,762,QURU,11.2,44421,L,OS,0.05,6/4/2019,155,6,,yes
C01E,762,QURU,11.2,44421,L,OS,0.09,6/10/2019,161,7,,
C01E,762,QURU,11.2,44421,L,OS,0.11,6/17/2019,168,8,,
C01E,762,QURU,11.2,44421,L,OS,0.15,6/25/2019,176,9,,
C01E,762,QURU,11.2,44421,L,OS,0.19,7/2/2019,183,10,,
C01E,762,QURU,11.2,44421,L,OS,0.21,7/9/2019,190,11,,
C01E,762,QURU,11.2,44421,L,OS,0.25,7/16/2019,197,12,,
C01E,762,QURU,11.2,44421,L,OS,0.28,7/23/2019,204,13,,
C01E,762,QURU,11.2,44421,L,OS,0.3,7/30/2019,211,14,,
C01E,762,QURU,11.2,44421,L,OS,0.31,8/7/2019,219,15,,
C01E,762,QURU,11.2,44421,L,OS,0.31,8/13/2019,225,16,,
C01E,762,QURU,11.2,44421,L,OS,0.34,11/11/2019,315,17,,
C01E,764,POGR,24.2,23-28,L,OD,0.01,11/2/2018,306,1,,
C01E,764,POGR,24.2,23-28,L,OD,0.02,4/9/2019,99,2,,no
C01E,764,POGR,24.2,23-28,L,OD,0.02,5/16/2019,136,3,,no
C01E,764,POGR,24.2,23-28,L,OD,0.03,5/22/2019,142,4,,no
C01E,764,POGR,24.2,23-28,L,OD,0.03,5/31/2019,151,5,,no
C01E,764,POGR,24.2,23-28,L,OD,0.03,6/4/2019,155,6,,yes
C01E,764,POGR,24.2,23-28,L,OD,0.04,6/10/2019,161,7,,
C01E,764,POGR,24.2,23-28,L,OD,0.05,6/17/2019,168,8,,
C01E,764,POGR,24.2,23-28,L,OD,0.09,6/25/2019,176,9,,
C01E,764,POGR,24.2,23-28,L,OD,0.11,7/2/2019,183,10,,
C01E,764,POGR,24.2,23-28,L,OD,0.12,7/9/2019,190,11,,
C01E,764,POGR,24.2,23-28,L,OD,0.13,7/16/2019,197,12,,
C01E,764,POGR,24.2,23-28,L,OD,0.13,7/23/2019,204,13,,
C01E,764,POGR,24.2,23-28,L,OD,0.13,7/30/2019,211,14,,
C01E,764,POGR,24.2,23-28,L,OD,0.13,8/7/2019,219,15,,
C01E,764,POGR,24.2,23-28,L,OD,0.13,8/13/2019,225,16,,
C01E,764,POGR,24.2,23-28,L,OD,0.13,11/11/2019,315,17,,
C01E,766,BEPA,12,44421,L,OS,0.04,11/2/2018,306,1,,
C01E,766,BEPA,12,44421,L,OS,0.04,4/9/2019,99,2,,no
C01E,766,BEPA,12,44421,L,OS,0.04,5/16/2019,136,3,,no
C01E,766,BEPA,12,44421,L,OS,0.04,5/22/2019,142,4,,no
C01E,766,BEPA,12,44421,L,OS,0.04,5/31/2019,151,5,,no
C01E,766,BEPA,12,44421,L,OS,0.04,6/4/2019,155,6,,yes
C01E,766,BEPA,12,44421,L,OS,0.05,6/10/2019,161,7,,
C01E,766,BEPA,12,44421,L,OS,0.06,6/17/2019,168,8,,
C01E,766,BEPA,12,44421,L,OS,0.07,6/25/2019,176,9,,
C01E,766,BEPA,12,44421,L,OS,0.08,7/2/2019,183,10,,
C01E,766,BEPA,12,44421,L,OS,0.08,7/9/2019,190,11,,
C01E,766,BEPA,12,44421,L,OS,0.09,7/16/2019,197,12,,
C01E,766,BEPA,12,44421,L,OS,0.19,7/23/2019,204,13,outlier; not edited ,
C01E,766,BEPA,12,44421,L,OS,0.09,7/30/2019,211,14,,
C01E,766,BEPA,12,44421,L,OS,0.09,8/7/2019,219,15,,
C01E,766,BEPA,12,44421,L,OS,0.19,8/13/2019,225,16,,
C01E,766,BEPA,12,44421,L,OS,0.1,11/11/2019,315,17,,
C01E,775,FAGR,9.3,44421,L,UN,0.01,11/2/2018,306,1,,
C01E,775,FAGR,9.3,44421,L,UN,0.01,4/9/2019,99,2,,no
C01E,775,FAGR,9.3,44421,L,UN,0.01,5/16/2019,136,3,,no
C01E,775,FAGR,9.3,44421,L,UN,0.01,5/22/2019,142,4,,no
C01E,775,FAGR,9.3,44421,L,UN,0.01,5/31/2019,151,5,,no
C01E,775,FAGR,9.3,44421,L,UN,0.01,6/4/2019,155,6,,yes
C01E,775,FAGR,9.3,44421,L,UN,0.03,6/10/2019,161,7,,
C01E,775,FAGR,9.3,44421,L,UN,0.04,6/17/2019,168,8,,
C01E,775,FAGR,9.3,44421,L,UN,0.09,6/25/2019,176,9,,
C01E,775,FAGR,9.3,44421,L,UN,0.12,7/2/2019,183,10,,
C01E,775,FAGR,9.3,44421,L,UN,0.15,7/9/2019,190,11,,
C01E,775,FAGR,9.3,44421,L,UN,0.19,7/16/2019,197,12,,
C01E,775,FAGR,9.3,44421,L,UN,0.21,7/23/2019,204,13,,
C01E,775,FAGR,9.3,44421,L,UN,0.23,7/30/2019,211,14,,
C01E,775,FAGR,9.3,44421,L,UN,0.24,8/7/2019,219,15,,
C01E,775,FAGR,9.3,44421,L,UN,0.24,8/13/2019,225,16,,
C01E,775,FAGR,9.3,44421,L,UN,0.25,11/11/2019,315,17,,
C01E,785,POGR,40.9,38-43,L,OD,0,11/2/2018,306,1,Reset,
C01E,785,POGR,40.9,38-43,L,OD,0.2,4/9/2019,99,2,,no
C01E,785,POGR,40.9,38-43,L,OD,0.2,5/16/2019,136,3,,no
C01E,785,POGR,40.9,38-43,L,OD,0.21,5/22/2019,142,4,,no
C01E,785,POGR,40.9,38-43,L,OD,0.21,5/31/2019,151,5,,no
C01E,785,POGR,40.9,38-43,L,OD,0.23,6/4/2019,155,6,,yes
C01E,785,POGR,40.9,38-43,L,OD,0.24,6/10/2019,161,7,,
C01E,785,POGR,40.9,38-43,L,OD,0.27,6/17/2019,168,8,,
C01E,785,POGR,40.9,38-43,L,OD,0.32,6/25/2019,176,9,,
C01E,785,POGR,40.9,38-43,L,OD,0.35,7/2/2019,183,10,,
C01E,785,POGR,40.9,38-43,L,OD,0.38,7/9/2019,190,11,,
C01E,785,POGR,40.9,38-43,L,OD,0.4,7/16/2019,197,12,,
C01E,785,POGR,40.9,38-43,L,OD,0.4,7/23/2019,204,13,,
C01E,785,POGR,40.9,38-43,L,OD,0.41,7/30/2019,211,14,,
C01E,785,POGR,40.9,38-43,L,OD,0.41,8/7/2019,219,15,,
C01E,785,POGR,40.9,38-43,L,OD,0.41,8/13/2019,225,16,,
C01E,785,POGR,40.9,38-43,L,OD,0.39,11/11/2019,315,17,,
C01E,789,QURU,20.6,18-23,L,OS,0.02,11/2/2018,306,1,,
C01E,789,QURU,20.6,18-23,L,OS,0.02,4/9/2019,99,2,,no
C01E,789,QURU,20.6,18-23,L,OS,0.04,5/16/2019,136,3,,no
C01E,789,QURU,20.6,18-23,L,OS,0.06,5/22/2019,142,4,,no
C01E,789,QURU,20.6,18-23,L,OS,0.09,5/31/2019,151,5,,no
C01E,789,QURU,20.6,18-23,L,OS,NA,6/4/2019,155,6,outlier,yes
C01E,789,QURU,20.6,18-23,L,OS,0.13,6/10/2019,161,7,,
C01E,789,QURU,20.6,18-23,L,OS,0.15,6/17/2019,168,8,,
C01E,789,QURU,20.6,18-23,L,OS,0.19,6/25/2019,176,9,,
C01E,789,QURU,20.6,18-23,L,OS,0.22,7/2/2019,183,10,,
C01E,789,QURU,20.6,18-23,L,OS,0.24,7/9/2019,190,11,,
C01E,789,QURU,20.6,18-23,L,OS,0.28,7/16/2019,197,12,,
C01E,789,QURU,20.6,18-23,L,OS,0.3,7/23/2019,204,13,,
C01E,789,QURU,20.6,18-23,L,OS,0.32,7/30/2019,211,14,,
C01E,789,QURU,20.6,18-23,L,OS,0.33,8/7/2019,219,15,,
C01E,789,QURU,20.6,18-23,L,OS,0.33,8/13/2019,225,16,,
C01E,789,QURU,20.6,18-23,L,OS,0.36,11/11/2019,315,17,,
C01E,795,ACRU,12.4,44421,L,OS,0,11/2/2018,306,1,,
C01E,795,ACRU,12.4,44421,L,OS,0.01,4/9/2019,99,2,,no
C01E,795,ACRU,12.4,44421,L,OS,0.01,5/16/2019,136,3,,no
C01E,795,ACRU,12.4,44421,L,OS,0.01,5/22/2019,142,4,,no
C01E,795,ACRU,12.4,44421,L,OS,0.01,5/31/2019,151,5,,no
C01E,795,ACRU,12.4,44421,L,OS,0.01,6/4/2019,155,6,,yes
C01E,795,ACRU,12.4,44421,L,OS,0.01,6/10/2019,161,7,,
C01E,795,ACRU,12.4,44421,L,OS,0.01,6/17/2019,168,8,,
C01E,795,ACRU,12.4,44421,L,OS,0.05,6/25/2019,176,9,,
C01E,795,ACRU,12.4,44421,L,OS,0.1,7/2/2019,183,10,,
C01E,795,ACRU,12.4,44421,L,OS,0.13,7/9/2019,190,11,,
C01E,795,ACRU,12.4,44421,L,OS,0.18,7/16/2019,197,12,,
C01E,795,ACRU,12.4,44421,L,OS,0.2,7/23/2019,204,13,,
C01E,795,ACRU,12.4,44421,L,OS,0.24,7/30/2019,211,14,,
C01E,795,ACRU,12.4,44421,L,OS,0.24,8/7/2019,219,15,,
C01E,795,ACRU,12.4,44421,L,OS,0.25,8/13/2019,225,16,,
C01E,795,ACRU,12.4,44421,L,OS,0.29,11/11/2019,315,17,,
C01E,799,PIRE,15,13-18,L,OS,0.02,11/2/2018,306,1,,
C01E,799,PIRE,15,13-18,L,OS,0.01,4/9/2019,99,2,,no
C01E,799,PIRE,15,13-18,L,OS,0.01,5/16/2019,136,3,,no
C01E,799,PIRE,15,13-18,L,OS,0.01,5/22/2019,142,4,,no
C01E,799,PIRE,15,13-18,L,OS,0.03,5/31/2019,151,5,,no
C01E,799,PIRE,15,13-18,L,OS,0.03,6/4/2019,155,6,,yes
C01E,799,PIRE,15,13-18,L,OS,0.09,6/10/2019,161,7,,
C01E,799,PIRE,15,13-18,L,OS,0.11,6/17/2019,168,8,,
C01E,799,PIRE,15,13-18,L,OS,0.15,6/25/2019,176,9,,
C01E,799,PIRE,15,13-18,L,OS,0.18,7/2/2019,183,10,,
C01E,799,PIRE,15,13-18,L,OS,0.19,7/9/2019,190,11,,
C01E,799,PIRE,15,13-18,L,OS,0.2,7/16/2019,197,12,,
C01E,799,PIRE,15,13-18,L,OS,0.22,7/23/2019,204,13,,
C01E,799,PIRE,15,13-18,L,OS,0.24,7/30/2019,211,14,,
C01E,799,PIRE,15,13-18,L,OS,0.24,8/7/2019,219,15,,
C01E,799,PIRE,15,13-18,L,OS,0.24,8/13/2019,225,16,,
C01E,799,PIRE,15,13-18,L,OS,0.27,11/11/2019,315,17,,
C01E,801,QURU,23.5,23-28,L,OS,0.03,11/2/2018,306,1,,
C01E,801,QURU,23.5,23-28,L,OS,0.04,4/9/2019,99,2,,no
C01E,801,QURU,23.5,23-28,L,OS,0.05,5/16/2019,136,3,,no
C01E,801,QURU,23.5,23-28,L,OS,0.07,5/22/2019,142,4,,no
C01E,801,QURU,23.5,23-28,L,OS,0.1,5/31/2019,151,5,,no
C01E,801,QURU,23.5,23-28,L,OS,0.11,6/4/2019,155,6,,yes
C01E,801,QURU,23.5,23-28,L,OS,0.13,6/10/2019,161,7,,
C01E,801,QURU,23.5,23-28,L,OS,0.14,6/17/2019,168,8,,
C01E,801,QURU,23.5,23-28,L,OS,0.16,6/25/2019,176,9,,
C01E,801,QURU,23.5,23-28,L,OS,0.18,7/2/2019,183,10,,
C01E,801,QURU,23.5,23-28,L,OS,0.2,7/9/2019,190,11,,
C01E,801,QURU,23.5,23-28,L,OS,0.23,7/16/2019,197,12,,
C01E,801,QURU,23.5,23-28,L,OS,0.24,7/23/2019,204,13,,
C01E,801,QURU,23.5,23-28,L,OS,0.25,7/30/2019,211,14,,
C01E,801,QURU,23.5,23-28,L,OS,0.25,8/7/2019,219,15,,
C01E,801,QURU,23.5,23-28,L,OS,0.25,8/13/2019,225,16,,
C01E,801,QURU,23.5,23-28,L,OS,0.29,11/11/2019,315,17,,
C01E,803,QURU,24.3,23-28,L,OD,0.04,11/2/2018,306,1,,
C01E,803,QURU,24.3,23-28,L,OD,0.02,4/9/2019,99,2,,no
C01E,803,QURU,24.3,23-28,L,OD,0.05,5/16/2019,136,3,,no
C01E,803,QURU,24.3,23-28,L,OD,0.08,5/22/2019,142,4,,no
C01E,803,QURU,24.3,23-28,L,OD,0.11,5/31/2019,151,5,,no
C01E,803,QURU,24.3,23-28,L,OD,0.13,6/4/2019,155,6,,yes
C01E,803,QURU,24.3,23-28,L,OD,0.15,6/10/2019,161,7,,
C01E,803,QURU,24.3,23-28,L,OD,0.17,6/17/2019,168,8,,
C01E,803,QURU,24.3,23-28,L,OD,0.2,6/25/2019,176,9,,
C01E,803,QURU,24.3,23-28,L,OD,0.22,7/2/2019,183,10,,
C01E,803,QURU,24.3,23-28,L,OD,0.24,7/9/2019,190,11,,
C01E,803,QURU,24.3,23-28,L,OD,0.27,7/16/2019,197,12,,
C01E,803,QURU,24.3,23-28,L,OD,0.28,7/23/2019,204,13,,
C01E,803,QURU,24.3,23-28,L,OD,0.29,7/30/2019,211,14,,
C01E,803,QURU,24.3,23-28,L,OD,0.29,8/7/2019,219,15,,
C01E,803,QURU,24.3,23-28,L,OD,0.29,8/13/2019,225,16,,
C01E,803,QURU,24.3,23-28,L,OD,0.32,11/11/2019,315,17,,
C01E,809,ACRU,13.4,13-18,L,OS,0,11/2/2018,306,1,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,4/9/2019,99,2,,no
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,5/16/2019,136,3,,no
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,5/22/2019,142,4,,no
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,5/31/2019,151,5,,no
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,6/4/2019,155,6,,yes
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,6/10/2019,161,7,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,6/17/2019,168,8,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,6/25/2019,176,9,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,7/2/2019,183,10,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,7/9/2019,190,11,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,7/16/2019,197,12,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,7/23/2019,204,13,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,7/30/2019,211,14,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,8/7/2019,219,15,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.02,8/13/2019,225,16,,
C01E,809,ACRU,13.4,13-18,L,OS,-0.01,11/11/2019,315,17,,
C01E,810,QURU,15.2,13-18,L,OS,0.01,11/2/2018,306,1,,
C01E,810,QURU,15.2,13-18,L,OS,0.01,4/9/2019,99,2,,no
C01E,810,QURU,15.2,13-18,L,OS,0.03,5/16/2019,136,3,,no
C01E,810,QURU,15.2,13-18,L,OS,0.04,5/22/2019,142,4,,no
C01E,810,QURU,15.2,13-18,L,OS,0.06,5/31/2019,151,5,,no
C01E,810,QURU,15.2,13-18,L,OS,0.06,6/4/2019,155,6,,yes
C01E,810,QURU,15.2,13-18,L,OS,0.08,6/10/2019,161,7,,
C01E,810,QURU,15.2,13-18,L,OS,0.09,6/17/2019,168,8,,
C01E,810,QURU,15.2,13-18,L,OS,0.1,6/25/2019,176,9,,
C01E,810,QURU,15.2,13-18,L,OS,0.11,7/2/2019,183,10,,
C01E,810,QURU,15.2,13-18,L,OS,0.12,7/9/2019,190,11,,
C01E,810,QURU,15.2,13-18,L,OS,0.14,7/16/2019,197,12,,
C01E,810,QURU,15.2,13-18,L,OS,0.15,7/23/2019,204,13,,
C01E,810,QURU,15.2,13-18,L,OS,0.15,7/30/2019,211,14,,
C01E,810,QURU,15.2,13-18,L,OS,0.15,8/7/2019,219,15,,
C01E,810,QURU,15.2,13-18,L,OS,0.15,8/13/2019,225,16,,
C01E,810,QURU,15.2,13-18,L,OS,0.19,11/11/2019,315,17,,
C01E,815,ACRU,12,44421,L,OS,0.01,11/2/2018,306,1,,
C01E,815,ACRU,12,44421,L,OS,0,4/9/2019,99,2,,no
C01E,815,ACRU,12,44421,L,OS,0.01,5/16/2019,136,3,,no
C01E,815,ACRU,12,44421,L,OS,0.01,5/22/2019,142,4,,no
C01E,815,ACRU,12,44421,L,OS,0.02,5/31/2019,151,5,,no
C01E,815,ACRU,12,44421,L,OS,0.02,6/4/2019,155,6,,yes
C01E,815,ACRU,12,44421,L,OS,0.07,6/10/2019,161,7,,
C01E,815,ACRU,12,44421,L,OS,0.1,6/17/2019,168,8,,
C01E,815,ACRU,12,44421,L,OS,0.16,6/25/2019,176,9,,
C01E,815,ACRU,12,44421,L,OS,0.2,7/2/2019,183,10,,
C01E,815,ACRU,12,44421,L,OS,0.22,7/9/2019,190,11,,
C01E,815,ACRU,12,44421,L,OS,0.25,7/16/2019,197,12,,
C01E,815,ACRU,12,44421,L,OS,0.28,7/23/2019,204,13,,
C01E,815,ACRU,12,44421,L,OS,0.29,7/30/2019,211,14,,
C01E,815,ACRU,12,44421,L,OS,0.29,8/7/2019,219,15,,
C01E,815,ACRU,12,44421,L,OS,0.29,8/13/2019,225,16,,
C01E,815,ACRU,12,44421,L,OS,0.33,11/11/2019,315,17,,
C01E,817,BEPA,16.6,13-18,L,OS,0.06,11/2/2018,306,1,,
C01E,817,BEPA,16.6,13-18,L,OS,0.05,4/9/2019,99,2,,no
C01E,817,BEPA,16.6,13-18,L,OS,0.06,5/16/2019,136,3,,no
C01E,817,BEPA,16.6,13-18,L,OS,0.06,5/22/2019,142,4,,no
C01E,817,BEPA,16.6,13-18,L,OS,0.07,5/31/2019,151,5,,no
C01E,817,BEPA,16.6,13-18,L,OS,0.07,6/4/2019,155,6,,yes
C01E,817,BEPA,16.6,13-18,L,OS,0.11,6/10/2019,161,7,,
C01E,817,BEPA,16.6,13-18,L,OS,0.13,6/17/2019,168,8,,
C01E,817,BEPA,16.6,13-18,L,OS,0.16,6/25/2019,176,9,,
C01E,817,BEPA,16.6,13-18,L,OS,0.19,7/2/2019,183,10,,
C01E,817,BEPA,16.6,13-18,L,OS,0.2,7/9/2019,190,11,,
C01E,817,BEPA,16.6,13-18,L,OS,0.23,7/16/2019,197,12,,
C01E,817,BEPA,16.6,13-18,L,OS,0.23,7/23/2019,204,13,,
C01E,817,BEPA,16.6,13-18,L,OS,0.24,7/30/2019,211,14,,
C01E,817,BEPA,16.6,13-18,L,OS,0.24,8/7/2019,219,15,,
C01E,817,BEPA,16.6,13-18,L,OS,0.24,8/13/2019,225,16,,
C01E,817,BEPA,16.6,13-18,L,OS,0.25,11/11/2019,315,17,,
C01W,820,QURU,22.5,18-23,L,OS,0.02,11/2/2018,306,1,,
C01W,820,QURU,22.5,18-23,L,OS,-0.01,4/9/2019,99,2,,no
C01W,820,QURU,22.5,18-23,L,OS,-0.01,5/16/2019,136,3,,no
C01W,820,QURU,22.5,18-23,L,OS,0,5/22/2019,142,4,,no
C01W,820,QURU,22.5,18-23,L,OS,0.02,5/31/2019,151,5,,no
C01W,820,QURU,22.5,18-23,L,OS,0.03,6/4/2019,155,6,,yes
C01W,820,QURU,22.5,18-23,L,OS,0.06,6/10/2019,161,7,,
C01W,820,QURU,22.5,18-23,L,OS,0.09,6/17/2019,168,8,,
C01W,820,QURU,22.5,18-23,L,OS,0.13,6/25/2019,176,9,,
C01W,820,QURU,22.5,18-23,L,OS,0.16,7/2/2019,183,10,,
C01W,820,QURU,22.5,18-23,L,OS,0.18,7/9/2019,190,11,,
C01W,820,QURU,22.5,18-23,L,OS,0.23,7/16/2019,197,12,,
C01W,820,QURU,22.5,18-23,L,OS,0.25,7/23/2019,204,13,,
C01W,820,QURU,22.5,18-23,L,OS,0.27,7/30/2019,211,14,,
C01W,820,QURU,22.5,18-23,L,OS,0.27,8/7/2019,219,15,,
C01W,820,QURU,22.5,18-23,L,OS,0.28,8/13/2019,225,16,,
C01W,820,QURU,22.5,18-23,L,OS,0.34,11/11/2019,315,17,,
C01W,821,ACRU,8.5,44421,L,UN,0,11/2/2018,306,1,Reset,
C01W,821,ACRU,8.5,44421,L,UN,0,4/9/2019,99,2,,no
C01W,821,ACRU,8.5,44421,L,UN,0,5/16/2019,136,3,,no
C01W,821,ACRU,8.5,44421,L,UN,0,5/22/2019,142,4,,no
C01W,821,ACRU,8.5,44421,L,UN,0,5/31/2019,151,5,,no
C01W,821,ACRU,8.5,44421,L,UN,0,6/4/2019,155,6,,yes
C01W,821,ACRU,8.5,44421,L,UN,0,6/10/2019,161,7,,
C01W,821,ACRU,8.5,44421,L,UN,0,6/17/2019,168,8,,
C01W,821,ACRU,8.5,44421,L,UN,0,6/25/2019,176,9,,
C01W,821,ACRU,8.5,44421,L,UN,0,7/2/2019,183,10,,
C01W,821,ACRU,8.5,44421,L,UN,0,7/9/2019,190,11,,
C01W,821,ACRU,8.5,44421,L,UN,0,7/16/2019,197,12,,
C01W,821,ACRU,8.5,44421,L,UN,0,7/23/2019,204,13,,
C01W,821,ACRU,8.5,44421,L,UN,0.01,7/30/2019,211,14,,
C01W,821,ACRU,8.5,44421,L,UN,0,8/7/2019,219,15,,
C01W,821,ACRU,8.5,44421,L,UN,0,8/13/2019,225,16,,
C01W,821,ACRU,8.5,44421,L,UN,0.01,11/11/2019,315,17,,
C01W,823,POGR,20.1,18-23,L,OD,0.03,11/2/2018,306,1,,
C01W,823,POGR,20.1,18-23,L,OD,0.02,4/9/2019,99,2,,no
C01W,823,POGR,20.1,18-23,L,OD,0.03,5/16/2019,136,3,,no
C01W,823,POGR,20.1,18-23,L,OD,0.03,5/22/2019,142,4,,no
C01W,823,POGR,20.1,18-23,L,OD,0.04,5/31/2019,151,5,,no
C01W,823,POGR,20.1,18-23,L,OD,0.04,6/4/2019,155,6,,yes
C01W,823,POGR,20.1,18-23,L,OD,0.06,6/10/2019,161,7,,
C01W,823,POGR,20.1,18-23,L,OD,0.08,6/17/2019,168,8,,
C01W,823,POGR,20.1,18-23,L,OD,0.13,6/25/2019,176,9,,
C01W,823,POGR,20.1,18-23,L,OD,0.14,7/2/2019,183,10,,
C01W,823,POGR,20.1,18-23,L,OD,0.15,7/9/2019,190,11,,
C01W,823,POGR,20.1,18-23,L,OD,0.16,7/16/2019,197,12,,
C01W,823,POGR,20.1,18-23,L,OD,0.16,7/23/2019,204,13,,
C01W,823,POGR,20.1,18-23,L,OD,0.17,7/30/2019,211,14,,
C01W,823,POGR,20.1,18-23,L,OD,0.17,8/7/2019,219,15,,
C01W,823,POGR,20.1,18-23,L,OD,0.17,8/13/2019,225,16,,
C01W,823,POGR,20.1,18-23,L,OD,0.18,11/11/2019,315,17,,
C01W,824,QURU,33.8,33-38,L,OD,0.03,11/2/2018,306,1,,
C01W,824,QURU,33.8,33-38,L,OD,0.01,4/9/2019,99,2,,no
C01W,824,QURU,33.8,33-38,L,OD,0.04,5/16/2019,136,3,,no
C01W,824,QURU,33.8,33-38,L,OD,0.06,5/22/2019,142,4,,no
C01W,824,QURU,33.8,33-38,L,OD,0.1,5/31/2019,151,5,,no
C01W,824,QURU,33.8,33-38,L,OD,0.11,6/4/2019,155,6,,yes
C01W,824,QURU,33.8,33-38,L,OD,0.14,6/10/2019,161,7,,
C01W,824,QURU,33.8,33-38,L,OD,0.16,6/17/2019,168,8,,
C01W,824,QURU,33.8,33-38,L,OD,0.2,6/25/2019,176,9,,
C01W,824,QURU,33.8,33-38,L,OD,0.12,7/2/2019,183,10,,
C01W,824,QURU,33.8,33-38,L,OD,0.24,7/9/2019,190,11,,
C01W,824,QURU,33.8,33-38,L,OD,0.27,7/16/2019,197,12,,
C01W,824,QURU,33.8,33-38,L,OD,0.29,7/23/2019,204,13,,
C01W,824,QURU,33.8,33-38,L,OD,0.32,7/30/2019,211,14,,
C01W,824,QURU,33.8,33-38,L,OD,0.33,8/7/2019,219,15,,
C01W,824,QURU,33.8,33-38,L,OD,0.33,8/13/2019,225,16,,
C01W,824,QURU,33.8,33-38,L,OD,0.37,11/11/2019,315,17,,
C01W,830,QURU,15.4,13-18,L,OS,0.02,11/2/2018,306,1,,
C01W,830,QURU,15.4,13-18,L,OS,0.01,4/9/2019,99,2,,no
C01W,830,QURU,15.4,13-18,L,OS,0.03,5/16/2019,136,3,,no
C01W,830,QURU,15.4,13-18,L,OS,0.05,5/22/2019,142,4,,no
C01W,830,QURU,15.4,13-18,L,OS,0.02,5/31/2019,151,5,,no
C01W,830,QURU,15.4,13-18,L,OS,0.08,6/4/2019,155,6,,yes
C01W,830,QURU,15.4,13-18,L,OS,0.11,6/10/2019,161,7,,
C01W,830,QURU,15.4,13-18,L,OS,0.12,6/17/2019,168,8,,
C01W,830,QURU,15.4,13-18,L,OS,0.14,6/25/2019,176,9,,
C01W,830,QURU,15.4,13-18,L,OS,0.16,7/2/2019,183,10,,
C01W,830,QURU,15.4,13-18,L,OS,0.18,7/9/2019,190,11,,
C01W,830,QURU,15.4,13-18,L,OS,0.21,7/16/2019,197,12,,
C01W,830,QURU,15.4,13-18,L,OS,0.22,7/23/2019,204,13,,
C01W,830,QURU,15.4,13-18,L,OS,0.23,7/30/2019,211,14,,
C01W,830,QURU,15.4,13-18,L,OS,0.23,8/7/2019,219,15,,
C01W,830,QURU,15.4,13-18,L,OS,0.23,8/13/2019,225,16,,
C01W,830,QURU,15.4,13-18,L,OS,0.25,11/11/2019,315,17,,
C01W,837,QURU,22.6,18-23,L,OD,0,11/2/2018,306,1,,
C01W,837,QURU,22.6,18-23,L,OD,-0.03,4/9/2019,99,2,,no
C01W,837,QURU,22.6,18-23,L,OD,0,5/16/2019,136,3,,no
C01W,837,QURU,22.6,18-23,L,OD,0.03,5/22/2019,142,4,,no
C01W,837,QURU,22.6,18-23,L,OD,0.07,5/31/2019,151,5,,no
